iSub,condition,feature1_name,feature2_name,feature3_name,feature4_name,iSession,iBlock,iTrial,feature1,feature2,feature3,feature4,probCat1,probCat2,choice,rating,feedback,ambiguous,choRT,text,oral_center,oral_A,oral_b
403,1,yellow,green,pink,blue,1,3,136,0.783630906546394,0.827013345929345,0.802754253285607,0.647658401515092,0.083,0.917,1,1,0,0,11.003,,,,
403,1,yellow,green,pink,blue,1,3,137,0.565034098565519,0.976389027248753,0.268720600039734,0.27511545646513,0.374,0.626,2,1,0,0,12.264,,,,
403,1,yellow,green,pink,blue,1,3,138,0.0139203633208719,0.945642747356312,0.0594275686187881,0.377947843387367,0.95,0.05,1,1,1,0,18.914,,,,
403,1,yellow,green,pink,blue,1,3,139,0.531435969835957,0.0224352904465769,0.524048851016295,0.806460324012701,0.437,0.563,2,1,1,1,43.332,,,,
403,1,yellow,green,pink,blue,1,3,140,0.843689604947295,0.673709650794622,0.444027251629948,0.836574052142569,0.042,0.958,2,1,1,0,5.869,,,,
403,1,yellow,green,pink,blue,1,3,141,0.0398002426556844,0.475471990489525,0.510411544556007,0.0455623631895535,0.968,0.032,1,3,1,0,2.49,,,,
403,1,yellow,green,pink,blue,1,3,142,0.725789712476602,0.378530027827694,0.178619549535136,0.510119025471448,0.081,0.919,2,3,1,0,2.243,,,,
403,1,yellow,green,pink,blue,1,3,143,0.844971492636769,0.921298258426358,0.473460233573626,0.526234636782706,0.049,0.951,1,2,0,0,6.949,,,,
403,1,yellow,green,pink,blue,1,3,144,0.399497213136332,0.634419423271595,0.495329668060952,0.236761268756847,0.781,0.219,1,3,1,0,22.302,,,,
403,1,yellow,green,pink,blue,1,3,145,0.332591234669068,0.0382309960848407,0.397231806484513,0.879969907429392,0.776,0.224,2,3,0,0,1.682,,,,
403,1,yellow,green,pink,blue,1,3,146,0.866291847965241,0.146540771604067,0.649393746761088,0.448177550676479,0.038,0.962,2,1,1,0,15.742,,,,
403,1,yellow,green,pink,blue,1,3,147,0.486404784507402,0.769726284917161,0.542157898752817,0.461665517415474,0.546,0.454,1,2,0,1,45.308,,,,
403,1,yellow,green,pink,blue,1,3,148,0.190571800787988,0.0861058056901892,0.0027091970799844,0.857342828630594,0.865,0.135,1,1,1,0,24.495,,,,
403,1,yellow,green,pink,blue,1,3,149,0.0648327188368603,0.538107343330095,0.88421105444836,0.729093899974361,0.966,0.034,2,1,0,0,33.327,,,,
403,1,yellow,green,pink,blue,1,3,150,0.422717970604166,0.242971192857788,0.160812251249402,0.342459755344522,0.677,0.323,1,3,0,0,7.591,,,,
403,1,yellow,green,pink,blue,1,3,151,0.820911600550938,0.180200399824991,0.75244382737854,0.190248037745055,0.076,0.924,2,3,1,0,3.129,,,,
403,1,yellow,green,pink,blue,1,3,152,0.522959228766534,0.868414454078491,0.302179584584231,0.561643345517334,0.442,0.558,1,3,1,1,3.616,,,,
403,1,yellow,green,pink,blue,1,3,153,0.355581253579855,0.467552806907863,0.414810482831482,0.430878271572859,0.928,0.072,1,1,1,0,4.101,,,,
403,1,yellow,green,pink,blue,1,3,154,0.966698354771305,0.74231028569783,0.609360631168146,0.100951818219203,0.034,0.966,2,1,1,0,3.358,,,,
403,1,yellow,green,pink,blue,1,3,155,0.650030967834401,0.725377605620528,0.861259556457768,0.30841291937464,0.202,0.798,2,1,0,0,3.861,,,,
403,1,yellow,green,pink,blue,1,3,156,0.90565465751336,0.362418192024485,0.150437083737345,0.944991612889826,0.061,0.939,1,1,0,0,3.995,,,,
403,1,yellow,green,pink,blue,1,3,157,0.207048185280875,0.284495973323954,0.834816453015303,0.565764608162907,0.937,0.063,1,1,1,0,6.033,,,,
403,1,yellow,green,pink,blue,1,3,158,0.465299487970344,0.319858177320587,0.708889321032248,0.99448924187958,0.57,0.43,1,1,1,1,2.793,,,,
403,1,yellow,green,pink,blue,1,3,159,0.59861273503195,0.87870755593393,0.778992543841342,0.931961748046446,0.329,0.671,1,1,1,0,5.919,,,,
403,1,yellow,green,pink,blue,1,3,160,0.809778390273274,0.897794512940311,0.0634448621745296,0.316294524973721,0.106,0.894,2,1,1,0,2.441,,,,
403,1,yellow,green,pink,blue,1,3,161,0.508887869701128,0.793765853480777,0.957663135379328,0.821597643195738,0.484,0.516,1,1,0,1,2.595,,,,
403,1,yellow,green,pink,blue,1,3,162,0.0490410069191981,0.442360973228913,0.101982434851692,0.78525689050358,0.963,0.037,1,1,1,0,8.916,,,,
403,1,yellow,green,pink,blue,1,3,163,0.290394751424261,0.168930944660664,0.218500995693424,0.163614955526728,0.839,0.161,2,1,0,0,6.409,,,,
403,1,yellow,green,pink,blue,1,3,164,0.590535695948186,0.232436606429578,0.625509387820789,0.740877477968278,0.273,0.727,1,1,0,0,5.76,,,,
403,1,yellow,green,pink,blue,1,3,165,0.177343496343513,0.192980110993389,0.23603463038951,0.0697257681131614,0.907,0.093,1,1,1,0,8.879,,,,
403,1,yellow,green,pink,blue,1,3,166,0.407435223274423,0.851384515215681,0.288901369344,0.0094089138684655,0.661,0.339,2,1,1,0,5.978,,,,
403,1,yellow,green,pink,blue,1,3,167,0.7535777651362,0.393292313236685,0.851281594703623,0.0216682999143904,0.139,0.861,2,2,1,0,6.46,,,,
403,1,yellow,green,pink,blue,1,3,168,0.552142541318733,0.530933568411814,0.68233086413335,0.37133593775971,0.316,0.684,2,3,0,0,3.601,,,,
403,1,yellow,green,pink,blue,1,3,169,0.0306139285188351,0.956743662292321,0.135263435796464,0.214402469271736,0.944,0.056,1,1,1,0,26.78,,,,
403,1,yellow,green,pink,blue,1,3,170,0.445793711765765,0.428682791939123,0.255818902188368,0.130038621987293,0.628,0.372,2,1,0,0,3.74,,,,
403,1,yellow,green,pink,blue,1,3,171,0.876666449534072,0.274797573508303,0.327369226012152,0.597441102765528,0.024,0.976,1,1,0,0,7.429,,,,
403,1,yellow,green,pink,blue,1,3,172,0.779895896273464,0.121794240888804,0.342505188122446,0.407673647870102,0.072,0.928,2,2,1,0,4.531,,,,
403,1,yellow,green,pink,blue,1,3,173,0.99062160389217,0.514138765135623,0.0442403084818605,0.863512172288682,0.042,0.958,2,1,1,0,14.934,,,,
403,1,yellow,green,pink,blue,1,3,174,0.38094446635899,0.301581973910617,0.115887491686419,0.347954087291969,0.754,0.246,2,1,0,0,7.452,,,,
403,1,yellow,green,pink,blue,1,3,175,0.617633330242285,0.0516617105002587,0.0217334031613084,0.0468929852676423,0.332,0.668,1,1,1,0,11.545,,,,
403,1,yellow,green,pink,blue,1,3,176,0.144430077636328,0.651737746569276,0.912259673818272,0.634489124073213,0.947,0.053,2,3,0,0,13.511,,,,
403,1,yellow,green,pink,blue,1,3,177,0.627588261398434,0.356942324885865,0.436605265379327,0.395117158954158,0.122,0.878,2,2,0,0,4.353,,,,
403,1,yellow,green,pink,blue,1,3,178,0.735684709031202,0.613472058559076,0.791324445888595,0.494444418459865,0.066,0.934,2,1,1,0,13.206,,,,
403,1,yellow,green,pink,blue,1,3,179,0.95027036282271,0.797331566836909,0.565283319600005,0.17243379270733,0.032,0.968,2,1,1,0,2.783,,,,
403,1,yellow,green,pink,blue,1,3,180,0.933982976011117,0.217796899406248,0.978392045068644,0.284246019616591,0.055,0.945,2,6,1,0,2.986,,,,
403,1,yellow,green,pink,blue,1,3,181,0.483343916941081,0.659714792719019,0.690475519799687,0.663417585838264,0.553,0.447,1,1,0,1,4.428,,,,
403,1,yellow,green,pink,blue,1,3,182,0.228375698064791,0.603045251156385,0.580125224995628,0.708597156460017,0.964,0.036,1,2,1,0,10.474,,,,
403,1,yellow,green,pink,blue,1,3,183,0.1707697441123,0.708105910967592,0.344573078088762,0.963114327516252,0.923,0.077,1,1,1,0,6.105,,,,
403,1,yellow,green,pink,blue,1,3,184,0.255494679797859,0.751336184329532,0.725948842769694,0.152886551480637,0.889,0.111,1,2,1,0,3.027,,,,
403,1,yellow,green,pink,blue,1,3,185,0.241770138264105,0.0076061192562995,0.557289498646915,0.475402013154237,0.895,0.105,1,3,1,0,1.88,,,,
403,1,yellow,green,pink,blue,1,3,186,0.71481486863787,0.584511247595509,0.988520014215782,0.682217886748526,0.149,0.851,1,2,0,0,5.188,,,,
403,1,yellow,green,pink,blue,1,3,187,0.27860669731088,0.692135560519036,0.379204991037477,0.0847554537471152,0.874,0.126,1,2,0,0,16.111,,,,
403,1,yellow,green,pink,blue,1,3,188,0.6820949859137,0.259726173218769,0.187741986338063,0.77863932529805,0.167,0.833,2,3,1,0,3.234,,,,
403,1,yellow,green,pink,blue,1,3,189,0.698268976611563,0.48726275500194,0.468485194788592,0.920934835474139,0.13,0.87,2,4,1,0,2.251,,,,
403,1,yellow,green,pink,blue,1,3,190,0.970069310086108,0.106525432942535,0.749713092983918,0.226148218640083,0.04,0.96,2,3,1,0,3.706,,,,
403,1,yellow,green,pink,blue,1,3,191,0.906322409752095,0.409807254653384,0.670029164069559,0.977261189226981,0.049,0.951,2,3,1,0,1.963,,,,
403,1,yellow,green,pink,blue,1,3,192,0.106886207124745,0.839536419732116,0.894159182496136,0.541184167351783,0.946,0.054,1,2,1,0,3.795,,,,
403,1,yellow,green,pink,blue,1,4,193,0.944548011827945,0.574011513112241,0.302414235488716,0.925706568259479,0.036,0.964,2,3,1,0,8.807,,,,
403,1,yellow,green,pink,blue,1,4,194,0.258446267657658,0.0376337135561705,0.695650564670607,0.342543345698146,0.874,0.126,1,2,1,0,7.435,,,,
403,1,yellow,green,pink,blue,1,4,195,0.315494751639421,0.829075742958174,0.558837567354544,0.450676917094195,0.887,0.113,1,2,0,0,6.785,,,,
403,1,yellow,green,pink,blue,1,4,196,0.34008002434725,0.543269766335141,0.504922142509221,0.775572075673585,0.884,0.116,2,2,0,0,2.85,,,,
403,1,yellow,green,pink,blue,1,4,197,0.703539614372193,0.591295471065477,0.0402788760423869,0.598040442334581,0.144,0.856,1,1,0,0,13.01,,,,
403,1,yellow,green,pink,blue,1,4,198,0.205160773118339,0.110186337140644,0.795514970351275,0.429254577052534,0.916,0.084,1,2,1,0,22.707,,,,
403,1,yellow,green,pink,blue,1,4,199,0.568114979333297,0.689567623824917,0.462707657422275,0.0918679823976187,0.342,0.658,2,3,0,0,8.385,,,,
403,1,yellow,green,pink,blue,1,4,200,0.392563267254357,0.704825030238755,0.0087922626921,0.264247226481884,0.698,0.302,2,1,1,0,9.537,,,,
403,1,yellow,green,pink,blue,1,4,201,0.930030564164882,0.657918875040482,0.8269157483526,0.511572559848218,0.025,0.975,1,2,0,0,58.443,,,,
403,1,yellow,green,pink,blue,1,4,202,0.794352891111065,0.938713454173813,0.444120321987711,0.697426357149542,0.081,0.919,2,4,1,0,8.905,,,,
403,1,yellow,green,pink,blue,1,4,203,0.755308639044218,0.800260129473637,0.673456304523151,0.18136878028069,0.1,0.9,1,2,0,0,3.65,,,,
403,1,yellow,green,pink,blue,1,4,204,0.827078892414592,0.527412189541882,0.181725100562947,0.0638599962079625,0.08,0.92,2,1,1,0,5.612,,,,
403,1,yellow,green,pink,blue,1,4,205,0.671901315423491,0.352702327032985,0.598093588575983,0.299904946921895,0.099,0.901,2,1,1,0,6.701,,,,
403,1,yellow,green,pink,blue,1,4,206,0.0176681736448125,0.446967928803413,0.928840924966359,0.957859212095769,0.95,0.05,1,3,1,0,1.576,,,,
403,1,yellow,green,pink,blue,1,4,207,0.909238434097803,0.149591399754259,0.621438775001167,0.536687864186673,0.029,0.971,2,2,1,0,8.979,,,,
403,1,yellow,green,pink,blue,1,4,208,0.580916041006497,0.980842109020629,0.292300715644332,0.829147379882062,0.354,0.646,1,2,0,0,7.065,,,,
403,1,yellow,green,pink,blue,1,4,209,0.744875850669064,0.0775787520499323,0.648413230867322,0.0395384728282194,0.156,0.844,2,6,0,0,2.421,,,,
403,1,yellow,green,pink,blue,1,4,210,0.425565779615601,0.200882925825427,0.739919569687537,0.747926550156049,0.67,0.33,1,3,0,0,14.451,,,,
403,1,yellow,green,pink,blue,1,4,211,0.198922204588556,0.617532055401769,0.371156399385387,0.399516944917536,0.978,0.022,1,2,1,0,7.328,,,,
403,1,yellow,green,pink,blue,1,4,212,0.863673259704163,0.139645560705695,0.166385104573801,0.106432765934221,0.084,0.916,2,2,1,0,3.379,,,,
403,1,yellow,green,pink,blue,1,4,213,0.523864232014915,0.994267935374502,0.907769043388391,0.57587005706061,0.457,0.543,1,2,0,1,2.41,,,,
403,1,yellow,green,pink,blue,1,4,214,0.550033875100355,0.343333458188304,0.150049262566813,0.998034108373184,0.409,0.591,2,2,1,1,1.987,,,,
403,1,yellow,green,pink,blue,1,4,215,0.595675656596476,0.635938821726792,0.900417234349112,0.679449681087753,0.288,0.712,1,1,1,0,5.288,,,,
403,1,yellow,green,pink,blue,1,4,216,0.616837668372254,0.404685312629569,0.857395969409144,0.0045575973183013,0.296,0.704,2,2,1,0,8.543,,,,
403,1,yellow,green,pink,blue,1,4,217,0.268611726222995,0.384412013478622,0.279352257085388,0.91314965444399,0.879,0.121,1,3,1,0,2.994,,,,
403,1,yellow,green,pink,blue,1,4,218,0.078721858453696,0.593985812882655,0.327711809743299,0.638115546295426,0.985,0.015,1,3,1,0,1.931,,,,
403,1,yellow,green,pink,blue,1,4,219,0.0011427783592169,0.891838052863985,0.777753803795441,0.212026712636372,0.962,0.038,1,2,1,0,8.333,,,,
403,1,yellow,green,pink,blue,1,4,220,0.437598487904367,0.556270423584317,0.49482357528698,0.114735357192181,0.661,0.339,2,3,0,0,5.641,,,,
403,1,yellow,green,pink,blue,1,4,221,0.372821958751788,0.0956790856247717,0.39369995759381,0.141223828665759,0.737,0.263,2,3,0,0,4.918,,,,
403,1,yellow,green,pink,blue,1,4,222,0.66375832522688,0.179968923266825,0.105310600267946,0.21880226671472,0.221,0.779,2,4,1,0,3.723,,,,
403,1,yellow,green,pink,blue,1,4,223,0.236284038572205,0.162267671174483,0.881960122899773,0.62478156231156,0.89,0.11,1,2,1,0,1.494,,,,
403,1,yellow,green,pink,blue,1,4,224,0.0589714479923397,0.885794268318197,0.571755332124225,0.242197058515728,0.964,0.036,1,2,1,0,5.987,,,,
403,1,yellow,green,pink,blue,1,4,225,0.830153111070625,0.655218587995305,0.260857459028975,0.898571169179346,0.067,0.933,2,3,1,0,2.575,,,,
403,1,yellow,green,pink,blue,1,4,226,0.141226146037105,0.276594746129637,0.841380103239953,0.388074457892421,0.955,0.045,1,3,0,0,1.612,,,,
403,1,yellow,green,pink,blue,1,4,227,0.688111873308254,0.0525009094351774,0.532763756607642,0.325719500562207,0.16,0.84,2,3,0,0,1.652,,,,
403,1,yellow,green,pink,blue,1,4,228,0.410481401064331,0.282097501282982,0.956967387025148,0.27278082309126,0.675,0.325,2,3,0,0,9.48,,,,
403,1,yellow,green,pink,blue,1,4,229,0.282893782214768,0.20417159893624,0.339516103992372,0.126979925578995,0.861,0.139,1,1,1,0,15.944,,,,
403,1,yellow,green,pink,blue,1,4,230,0.0343619162190449,0.236288552934807,0.350800672447908,0.369262080934945,0.981,0.019,1,1,1,0,5.04,,,,
403,1,yellow,green,pink,blue,1,4,231,0.302390569763294,0.909759141397109,0.479990345778833,0.654320817586929,0.864,0.136,2,2,0,0,3.106,,,,
403,1,yellow,green,pink,blue,1,4,232,0.160795025918043,0.791193204171933,0.978196306981124,0.415198844132017,0.92,0.08,1,2,1,0,2.048,,,,
403,1,yellow,green,pink,blue,1,4,233,0.184728828147358,0.959441470190701,0.867377766685741,0.723453483429894,0.894,0.106,1,3,1,0,1.417,,,,
403,1,yellow,green,pink,blue,1,4,234,0.798582676977562,0.232150318564144,0.764959407846878,0.800883635365728,0.079,0.921,2,3,1,0,1.716,,,,
403,1,yellow,green,pink,blue,1,4,235,0.454595895065117,0.414013400913167,0.389234555309305,0.189728018965853,0.631,0.369,2,2,1,0,3.3,,,,
403,1,yellow,green,pink,blue,1,4,236,0.487632992460192,0.256690551443978,0.591796116436196,0.462627328906704,0.543,0.457,2,3,1,1,2.496,,,,
403,1,yellow,green,pink,blue,1,4,237,0.227863859424466,0.368826696371575,0.638520464847637,0.825035024840106,0.935,0.065,1,1,1,0,7.078,,,,
403,1,yellow,green,pink,blue,1,4,238,0.354223462457295,0.851737209179702,0.0930302938903251,0.469209751588293,0.768,0.232,1,1,0,0,10.587,,,,
403,1,yellow,green,pink,blue,1,4,239,0.0771636359320438,0.424469961043381,0.423118089437428,0.0229329887253412,0.958,0.042,1,2,1,0,17.139,,,,
403,1,yellow,green,pink,blue,1,4,240,0.772336890737537,0.324967435821795,0.206698181691648,0.516574868114694,0.056,0.944,2,2,1,0,2.723,,,,
403,1,yellow,green,pink,blue,1,4,241,0.966289565909498,0.0213912666345311,0.524126327817149,0.711627717426981,0.039,0.961,2,2,1,0,2.993,,,,
403,1,yellow,green,pink,blue,1,4,242,0.12234897771611,0.933163328080823,0.660300572816085,0.790070511587202,0.938,0.062,1,2,1,0,8.129,,,,
403,1,yellow,green,pink,blue,1,4,243,0.998804057697387,0.483977542312228,0.117202732768087,0.561466884724141,0.021,0.979,2,4,1,0,1.334,,,,
403,1,yellow,green,pink,blue,1,4,244,0.894414097108088,0.729430422710207,0.130642736921719,0.283245533217098,0.047,0.953,2,4,1,0,1.52,,,,
403,1,yellow,green,pink,blue,1,4,245,0.479735479574306,0.74344269078856,0.725540952549602,0.848836919167999,0.547,0.453,1,3,1,1,1.878,,,,
403,1,yellow,green,pink,blue,1,4,246,0.532743806777892,0.860865080113837,0.0189181159170056,0.347199754067341,0.439,0.561,2,5,1,1,1.354,,,,
403,1,yellow,green,pink,blue,1,4,247,0.982865785242074,0.0832150697467478,0.990262576942321,0.866002976132817,0.066,0.934,1,3,0,0,2.689,,,,
403,1,yellow,green,pink,blue,1,4,248,0.137972746614606,0.77622685824467,0.938969229792446,0.879704734418875,0.913,0.087,1,3,1,0,4.176,,,,
403,1,yellow,green,pink,blue,1,4,249,0.388892869840307,0.674369500949748,0.237434652691047,0.661217415722862,0.778,0.222,2,2,1,0,1.15,,,,
403,1,yellow,green,pink,blue,1,4,250,0.648446109430505,0.755374184646848,0.0755804462671031,0.49987306466132,0.214,0.786,2,4,1,0,1.826,,,,
403,1,yellow,green,pink,blue,1,4,251,0.629848516861448,0.0149309502187948,0.804699734667052,0.164771686668275,0.289,0.711,1,2,0,0,4.818,,,,
403,1,yellow,green,pink,blue,1,4,252,0.0975277405269888,0.459428171254467,0.0585280676508085,0.762279377221642,0.95,0.05,1,2,1,0,3.495,,,,
403,1,yellow,green,pink,blue,1,4,253,0.857955788337444,0.311567514524649,0.708421725188765,0.58469548964372,0.026,0.974,2,2,1,0,5.577,,,,
403,1,yellow,green,pink,blue,1,4,254,0.50388355704654,0.500212853045711,0.229860839269768,0.941487883253045,0.492,0.508,1,3,0,1,3.583,,,,
403,1,yellow,green,pink,blue,1,4,255,0.732646139963952,0.820699427624019,0.421699414497585,0.973030798039832,0.148,0.852,2,2,1,0,2.54,,,,
403,1,yellow,green,pink,blue,1,4,256,0.8892047078903,0.485584957139132,0.19303988859706,0.0497706260068862,0.059,0.941,2,4,0,0,2.114,,,,
403,1,yellow,green,pink,blue,1,5,257,0.517429575596097,0.309160111767405,0.84272809886916,0.271770867071562,0.458,0.542,1,1,0,1,3.725,,,,
403,1,yellow,green,pink,blue,1,5,258,0.45311977571501,0.439681397930963,0.0193704953323396,0.621373028709436,0.603,0.397,2,2,0,0,2.975,,,,
403,1,yellow,green,pink,blue,1,5,259,0.690588086484501,0.584049386391956,0.760977376093331,0.323692858079901,0.103,0.897,2,2,1,0,5.592,,,,
403,1,yellow,green,pink,blue,1,5,260,0.758023888375256,0.604999269721263,0.527740292568185,0.25509417853856,0.045,0.955,2,1,1,0,3.644,,,,
403,1,yellow,green,pink,blue,1,5,261,0.935592490212292,0.288003296815869,0.585065464381951,0.0631948164791779,0.04,0.96,2,3,1,0,9.469,,,,
403,1,yellow,green,pink,blue,1,5,262,0.332544093887471,0.261332986681597,0.414703871226257,0.386336341994787,0.892,0.108,1,2,1,0,1.818,,,,
403,1,yellow,green,pink,blue,1,5,263,0.997506125450819,0.271092396778744,0.469665566087263,0.831018752680231,0.023,0.977,2,4,1,0,1.728,,,,
403,1,yellow,green,pink,blue,1,5,264,0.471126689374778,0.649725041870374,0.879100431394767,0.364669210981813,0.572,0.428,1,2,0,1,3.166,,,,
403,1,yellow,green,pink,blue,1,5,265,0.957647729231467,0.158542039086818,0.235757270983974,0.962447065062881,0.056,0.944,2,3,1,0,1.513,,,,
403,1,yellow,green,pink,blue,1,5,266,0.0517191508593364,0.959728124104614,0.145544297794637,0.0391660077693952,0.925,0.075,1,1,1,0,6.839,,,,
403,1,yellow,green,pink,blue,1,5,267,0.837705012278058,0.81848872686328,0.383363710058767,0.899692192525913,0.072,0.928,2,2,1,0,1.661,,,,
403,1,yellow,green,pink,blue,1,5,268,0.304023663475487,0.207966797841732,0.0015960428304207,0.695474505819069,0.807,0.193,2,1,0,0,5.087,,,,
403,1,yellow,green,pink,blue,1,5,269,0.952117754073476,0.545259406787057,0.72886338611378,0.653316482019584,0.016,0.984,2,4,1,0,1.197,,,,
403,1,yellow,green,pink,blue,1,5,270,0.0956174101311167,0.99757225439957,0.975446003046328,0.606704969744685,0.919,0.081,1,3,1,0,3.891,,,,
403,1,yellow,green,pink,blue,1,5,271,0.374841136630177,0.776108497122387,0.533336005994393,0.249741900515403,0.795,0.205,1,2,1,0,14.045,,,,
403,1,yellow,green,pink,blue,1,5,272,0.546035989451211,0.863854611014322,0.948685011093424,0.454133372307719,0.41,0.59,1,2,1,1,2.564,,,,
403,1,yellow,green,pink,blue,1,5,273,0.0440186476920578,0.0641878790960211,0.682822334816663,0.301324988308625,0.961,0.039,1,4,1,0,1.236,,,,
403,1,yellow,green,pink,blue,1,5,274,0.984201926665752,0.807754530561801,0.128727512981869,0.293789579085889,0.036,0.964,2,4,1,0,1.427,,,,
403,1,yellow,green,pink,blue,1,5,275,0.118467350611514,0.345726908615416,0.814542149132823,0.741501502337479,0.959,0.041,1,3,1,0,7.549,,,,
403,1,yellow,green,pink,blue,1,5,276,0.916688078724603,0.227542582948389,0.485311553950261,0.481558103132742,0.018,0.982,2,4,1,0,3.962,,,,
403,1,yellow,green,pink,blue,1,5,277,0.196325263807975,0.980050511764842,0.931541079417569,0.531104785754256,0.883,0.117,1,3,1,0,1.86,,,,
403,1,yellow,green,pink,blue,1,5,278,0.872060222058049,0.361407048656316,0.111968589036883,0.985130842711049,0.082,0.918,2,4,1,0,1.269,,,,
403,1,yellow,green,pink,blue,1,5,279,0.619144436027611,0.951334133631352,0.272118148947055,0.447296242948709,0.262,0.738,2,3,1,0,2.872,,,,
403,1,yellow,green,pink,blue,1,5,280,0.274005139579189,0.394378269773813,0.170556639432022,0.163666135748301,0.875,0.125,1,3,0,0,2.284,,,,
403,1,yellow,green,pink,blue,1,5,281,0.423802857008671,0.333637347511472,0.051081235850047,0.229707083551591,0.652,0.348,2,4,0,0,1.147,,,,
403,1,yellow,green,pink,blue,1,5,282,0.7223850387275,0.495949588564105,0.449067250203954,0.0894491752825435,0.106,0.894,2,2,1,0,2.054,,,,
403,1,yellow,green,pink,blue,1,5,283,0.585327423684428,0.177295843445671,0.954237522203618,0.430669327665889,0.334,0.666,1,2,0,0,2.606,,,,
403,1,yellow,green,pink,blue,1,5,284,0.488138700979525,0.83213215329059,0.801853298274508,0.928686257659163,0.522,0.478,1,2,0,1,2.389,,,,
403,1,yellow,green,pink,blue,1,5,285,0.145131577805429,0.749419631834844,0.463587231420742,0.847465940648847,0.952,0.048,1,2,1,0,7.934,,,,
403,1,yellow,green,pink,blue,1,5,286,0.0770697178986824,0.55171458514522,0.432286324799816,0.827085880345986,0.977,0.023,1,3,1,0,1.442,,,,
403,1,yellow,green,pink,blue,1,5,287,0.800983073320931,0.469841872535953,0.907363892182587,0.807985722481491,0.085,0.915,2,2,1,0,3.261,,,,
403,1,yellow,green,pink,blue,1,5,288,0.706767456905988,0.912681377628484,0.225884645889487,0.485018683400944,0.146,0.854,2,2,1,0,13.758,,,,
403,1,yellow,green,pink,blue,1,5,289,0.348032389497619,0.84584181768462,0.748922527892996,0.0514761372728691,0.753,0.247,1,2,1,0,1.627,,,,
403,1,yellow,green,pink,blue,1,5,290,0.771206496650577,0.523599926343207,0.0314507222587633,0.579951731904641,0.092,0.908,2,2,1,0,1.771,,,,
403,1,yellow,green,pink,blue,1,5,291,0.0289020727966741,0.731129392114387,0.57214270254928,0.143265569475664,0.972,0.028,1,3,1,0,1.422,,,,
403,1,yellow,green,pink,blue,1,5,292,0.549717788496767,0.622834935868459,0.894374010292704,0.778812811801498,0.391,0.609,1,2,0,0,1.768,,,,
403,1,yellow,green,pink,blue,1,5,293,0.886166517553204,0.565925020206373,0.0736432995624027,0.0148267742542538,0.079,0.921,2,2,1,0,1.212,,,,
403,1,yellow,green,pink,blue,1,5,294,0.0070948420236883,0.0256181594102535,0.655730064459157,0.140521811613777,0.954,0.046,1,2,1,0,1.199,,,,
403,1,yellow,green,pink,blue,1,5,295,0.844672933270106,0.249147620025525,0.29660296220446,0.658206541990993,0.038,0.962,2,3,1,0,1.671,,,,
403,1,yellow,green,pink,blue,1,5,296,0.686904382078697,0.0505946625197628,0.0974301848512644,0.417444671444953,0.202,0.798,2,6,1,0,6.142,,,,
403,1,yellow,green,pink,blue,1,5,297,0.791868922645044,0.010944098549964,0.606073558358909,0.764770262882771,0.103,0.897,2,3,1,0,6.436,,,,
403,1,yellow,green,pink,blue,1,5,298,0.413545736784681,0.6765116641942,0.6668364970995,0.354017533096518,0.755,0.245,1,4,0,0,3.304,,,,
403,1,yellow,green,pink,blue,1,5,299,0.205578782554234,0.706580242635753,0.370721976015356,0.504405219586931,0.97,0.03,2,2,0,0,6.553,,,,
403,1,yellow,green,pink,blue,1,5,300,0.665690627824846,0.894066854201141,0.692470395927454,0.907266365339022,0.224,0.776,1,2,0,0,3.901,,,,
403,1,yellow,green,pink,blue,1,5,301,0.0891918337615365,0.0945571887528372,0.0915772795642243,0.0224780584753253,0.911,0.089,1,2,1,0,11.367,,,,
403,1,yellow,green,pink,blue,1,5,302,0.398520125427236,0.509145248245523,0.309940913960372,0.108475466452611,0.73,0.27,2,4,0,0,2.491,,,,
403,1,yellow,green,pink,blue,1,5,303,0.821309761996029,0.322812195984187,0.178923507257557,0.679305573185577,0.053,0.947,2,5,1,0,1.774,,,,
403,1,yellow,green,pink,blue,1,5,304,0.627227245467089,0.696337603280073,0.55160626250474,0.94427942712446,0.243,0.757,1,2,0,0,1.699,,,,
403,1,yellow,green,pink,blue,1,5,305,0.319666846137894,0.416682398847964,0.775551580049716,0.72554486512107,0.873,0.127,1,2,1,0,1.641,,,,
403,1,yellow,green,pink,blue,1,5,306,0.606417708936075,0.197743097702662,0.789767015128761,0.878779693990075,0.299,0.701,1,2,0,0,2.023,,,,
403,1,yellow,green,pink,blue,1,5,307,0.12549193757205,0.791411536733091,0.61351984309435,0.795970219689276,0.957,0.043,2,6,0,0,6.715,,,,
403,1,yellow,green,pink,blue,1,5,308,0.462120670859975,0.627779128163046,0.848862207993943,0.874285282236566,0.58,0.42,1,2,0,1,1.824,,,,
403,1,yellow,green,pink,blue,1,5,309,0.379942184982735,0.887391600959291,0.358050406312098,0.20766979887913,0.74,0.26,2,2,1,0,2.355,,,,
403,1,yellow,green,pink,blue,1,5,310,0.905992909593867,0.928940249740318,0.98873703212236,0.70625259999424,0.078,0.922,2,3,1,0,2.189,,,,
403,1,yellow,green,pink,blue,1,5,311,0.262795569025305,0.462696452065813,0.325245121162259,0.405854401259374,0.963,0.037,1,2,1,0,2.089,,,,
403,1,yellow,green,pink,blue,1,5,312,0.235641471935048,0.7615480964511,0.633283892600284,0.632675412312293,0.945,0.055,1,6,1,0,1.196,,,,
