condition,seqID,iSession,iRun,iTrial,stiID,category,ambiguous,miss,choice,presskey,rating,feedback,fixDU,choRT,rateRT,fdbDU
3,2,3,7,948,948,3,0,0,3,3,6,1.0,2.061,2.547,0.263,0.337
3,2,3,7,949,949,3,0,0,3,3,6,1.0,1.919,0.544,0.501,0.722
3,2,3,7,950,950,3,1,0,3,3,4,1.0,2.005,2.891,0.341,0.386
3,2,3,7,951,951,4,0,0,4,2,6,1.0,2.133,0.218,0.517,0.313
3,2,3,7,952,952,4,0,0,4,2,6,1.0,2.097,0.047,0.232,0.225
3,2,3,7,953,953,4,0,0,4,2,6,1.0,2.137,0.734,0.27,0.327
3,2,3,8,954,954,2,0,0,2,4,6,1.0,1.88,0.844,0.423,0.408
3,2,3,8,955,955,1,0,0,1,1,6,1.0,1.901,0.578,0.32,0.286
3,2,3,8,956,956,4,0,0,4,2,6,1.0,2.088,1.127,0.273,0.27
3,2,3,8,957,957,2,0,0,2,4,6,1.0,2.075,0.317,0.26,0.862
3,2,3,8,958,958,3,1,0,1,1,4,0.0,2.041,1.366,0.276,0.637
3,2,3,8,959,959,4,0,0,4,2,6,1.0,1.967,0.585,0.274,0.278
3,2,3,8,960,960,1,0,0,1,1,6,1.0,1.838,0.994,0.244,0.302
3,2,3,8,961,961,1,1,0,4,2,3,0.0,1.905,2.919,1.595,0.365
3,2,3,8,962,962,3,0,0,3,3,6,1.0,2.13,1.261,0.266,0.437
3,2,3,8,963,963,2,0,0,2,4,6,1.0,2.072,2.247,0.282,0.267
3,2,3,8,964,964,1,0,0,2,4,4,0.5,2.022,2.961,0.3,0.54
3,2,3,8,965,965,2,0,0,2,4,6,1.0,2.092,0.628,0.141,0.31
3,2,3,8,966,966,4,1,0,4,2,4,1.0,2.19,2.289,0.594,0.429
3,2,3,8,967,967,3,0,0,3,3,5,1.0,2.139,3.076,0.578,0.46
3,2,3,8,968,968,1,0,0,2,4,4,0.5,2.091,4.22,0.537,0.482
3,2,3,8,969,969,3,0,0,3,3,4,1.0,1.892,3.635,0.745,0.428
3,2,3,8,970,970,4,0,0,4,2,6,1.0,2.197,0.978,0.243,0.293
3,2,3,8,971,971,2,0,0,2,4,6,1.0,2.17,1.075,0.243,0.253
3,2,3,8,972,972,2,0,0,2,4,6,1.0,1.981,0.953,0.178,0.278
3,2,3,8,973,973,3,0,0,3,3,6,1.0,1.9,1.13,0.184,0.309
3,2,3,8,974,974,2,1,0,2,4,6,1.0,2.004,1.995,0.276,0.293
3,2,3,8,975,975,3,0,0,3,3,6,1.0,2.099,1.11,0.24,0.299
3,2,3,8,976,976,2,0,0,2,4,6,1.0,2.113,1.262,0.354,1.326
3,2,3,8,977,977,2,0,0,2,4,6,1.0,2.182,1.081,0.323,0.181
3,2,3,8,978,978,3,0,0,3,3,6,1.0,1.943,0.512,0.236,0.181
3,2,3,8,979,979,1,0,0,1,1,6,1.0,2.187,1.292,0.256,0.5
3,2,3,8,980,980,2,0,0,2,4,6,1.0,1.892,0.242,0.244,0.269
3,2,3,8,981,981,1,1,0,2,4,4,0.5,1.806,2.537,0.263,0.435
3,2,3,8,982,982,2,1,0,2,4,6,1.0,2.152,1.0,0.291,0.373
3,2,3,8,983,983,4,0,0,4,2,6,1.0,1.823,1.105,0.298,0.287
3,2,3,8,984,984,4,0,0,4,2,5,1.0,1.883,0.948,0.435,0.342
3,2,3,8,985,985,2,0,0,2,4,6,1.0,2.082,1.622,0.256,0.268
3,2,3,8,986,986,3,0,0,3,3,6,1.0,1.884,0.435,0.83,0.307
3,2,3,8,987,987,1,0,0,1,1,6,1.0,1.927,0.607,0.278,0.307
3,2,3,8,988,988,2,0,0,2,4,6,1.0,2.186,0.573,0.261,0.34
3,2,3,8,989,989,3,1,0,3,3,4,1.0,1.873,6.309,0.481,0.373
3,2,3,8,990,990,3,0,0,3,3,4,1.0,2.11,1.865,1.217,0.466
3,2,3,8,991,991,4,1,0,1,1,5,0.0,2.038,1.241,0.42,0.601
3,2,3,8,992,992,2,0,0,2,4,6,1.0,1.912,0.311,0.366,0.309
3,2,3,8,993,993,3,0,0,3,3,6,1.0,1.819,1.413,0.275,0.311
3,2,3,8,994,994,4,1,0,4,2,6,1.0,1.875,3.165,0.332,0.268
3,2,3,8,995,995,2,0,0,2,4,6,1.0,2.134,0.129,0.251,0.291
3,2,3,8,996,996,1,1,0,1,1,6,1.0,1.816,4.384,0.162,0.507
3,2,3,8,997,997,1,1,0,2,4,6,0.5,2.171,1.269,0.389,0.278
3,2,3,8,998,998,3,0,0,3,3,4,1.0,2.032,1.951,0.297,0.43
3,2,3,8,999,999,2,0,0,2,4,6,1.0,2.089,0.694,0.25,0.286
3,2,3,8,1000,1000,4,0,0,4,2,6,1.0,2.074,3.341,0.484,0.585
3,2,3,9,1001,1001,1,0,0,1,1,6,1.0,1.983,0.759,0.364,0.313
3,2,3,9,1002,1002,4,0,0,4,2,6,1.0,1.945,0.295,0.895,0.313
3,2,3,9,1003,1003,3,0,0,3,3,6,1.0,1.848,0.063,0.404,0.294
3,2,3,9,1004,1004,4,1,0,2,4,6,0.0,1.978,1.366,0.295,0.296
3,2,3,9,1005,1005,3,0,0,3,3,5,1.0,2.067,2.188,0.404,0.37
3,2,3,9,1006,1006,4,1,0,4,2,4,1.0,1.85,1.877,0.322,0.362
3,2,3,9,1007,1007,1,0,0,1,1,6,1.0,1.816,1.142,0.428,0.322
3,2,3,9,1008,1008,4,0,0,1,1,5,0.0,1.831,1.097,0.637,0.493
3,2,3,9,1009,1009,2,1,0,2,4,6,1.0,1.983,0.569,0.272,0.328
3,2,3,9,1010,1010,3,0,0,3,3,6,1.0,2.007,0.888,0.255,0.213
3,2,3,9,1011,1011,4,1,0,4,2,5,1.0,2.189,1.642,1.199,0.272
3,2,3,9,1012,1012,4,0,0,4,2,6,1.0,1.811,1.052,0.167,0.259
3,2,3,9,1013,1013,4,0,0,4,2,6,1.0,2.136,0.456,0.249,0.291
3,2,3,9,1014,1014,4,1,0,4,2,4,1.0,2.032,3.663,0.541,0.444
3,2,3,9,1015,1015,3,1,0,4,2,4,0.5,1.849,3.725,0.333,0.609
3,2,3,9,1016,1016,3,0,0,3,3,6,1.0,1.861,0.547,0.309,0.427
3,2,3,9,1017,1017,3,0,0,3,3,6,1.0,1.813,0.698,0.34,0.36
3,2,3,9,1018,1018,3,0,0,3,3,6,1.0,1.884,0.539,0.286,0.338
3,2,3,9,1019,1019,1,0,0,1,1,6,1.0,2.027,0.709,0.314,0.336
3,2,3,9,1020,1020,1,0,0,1,1,6,1.0,1.984,0.472,0.284,0.243
3,2,3,9,1021,1021,4,0,0,4,2,5,1.0,2.069,1.002,0.656,0.343
3,2,3,9,1022,1022,2,0,0,2,4,6,1.0,2.032,0.455,0.275,0.305
3,2,3,9,1023,1023,4,0,0,4,2,5,1.0,2.066,1.654,0.287,0.36
3,2,3,9,1024,1024,2,1,0,2,4,6,1.0,1.969,1.382,0.268,0.258
3,2,3,9,1025,1025,1,0,0,1,1,6,1.0,2.095,0.384,0.366,1.977
3,2,3,9,1026,1026,4,1,0,4,2,4,1.0,2.066,4.414,0.247,0.446
3,2,3,9,1027,1027,4,0,0,4,2,6,1.0,2.027,0.725,0.194,0.322
3,2,3,9,1028,1028,1,0,0,1,1,4,1.0,1.827,2.372,0.313,0.348
3,2,3,9,1029,1029,1,1,0,1,1,4,1.0,1.904,0.487,0.298,0.36
3,2,3,9,1030,1030,3,0,0,3,3,6,1.0,2.17,0.845,0.242,0.234
3,2,3,9,1031,1031,1,1,0,1,1,6,1.0,2.124,1.572,0.295,0.396
3,2,3,9,1032,1032,4,1,0,4,2,4,1.0,1.996,3.091,0.269,0.377
3,2,3,9,1033,1033,4,1,0,4,2,6,1.0,1.99,0.585,0.24,0.34
3,2,3,9,1034,1034,1,0,0,2,4,4,0.5,2.028,3.428,0.549,0.473
3,2,3,9,1035,1035,2,0,0,2,4,6,1.0,2.015,0.143,0.314,0.266
3,2,3,9,1036,1036,1,0,0,1,1,6,1.0,2.137,0.077,0.295,0.267
3,2,3,9,1037,1037,2,0,0,2,4,6,1.0,1.971,0.261,0.238,0.238
3,2,3,9,1038,1038,1,1,0,1,1,6,1.0,1.929,0.231,0.247,0.26
3,2,3,9,1039,1039,1,1,0,2,4,6,0.5,1.968,0.407,0.372,0.305
3,2,3,9,1040,1040,3,0,0,3,3,6,1.0,1.945,1.175,0.456,0.339
3,2,3,9,1041,1041,1,0,0,1,1,6,1.0,1.993,1.167,0.224,0.315
3,2,3,9,1042,1042,3,0,0,3,3,6,1.0,1.887,2.792,0.66,6.84
3,2,3,9,1043,1043,1,1,0,2,4,6,0.5,2.184,0.151,0.264,0.289
3,2,3,9,1044,1044,2,1,0,2,4,6,1.0,1.92,1.239,0.221,0.373
3,2,3,9,1045,1045,2,0,0,2,4,6,1.0,2.093,1.122,0.195,0.244
3,2,3,9,1046,1046,3,1,0,3,3,4,1.0,2.035,2.205,0.243,0.313
3,2,3,9,1047,1047,1,0,0,1,1,6,1.0,2.003,0.301,0.232,0.265
3,2,3,9,1048,1048,4,1,0,4,2,4,1.0,1.872,6.983,0.264,0.401
3,2,3,10,1049,1049,2,0,0,2,4,6,1.0,1.846,1.151,0.257,0.269
3,2,3,10,1050,1050,4,1,0,4,2,6,1.0,1.893,0.843,0.245,0.302
3,2,3,10,1051,1051,1,0,0,1,1,4,1.0,1.867,1.932,0.203,0.307
3,2,3,10,1052,1052,2,0,0,2,4,6,1.0,2.044,0.668,0.186,0.179
3,2,3,10,1053,1053,4,0,0,4,2,6,1.0,1.976,0.494,0.166,0.211
3,2,3,10,1054,1054,1,0,0,1,1,6,1.0,1.855,0.72,0.166,0.221
3,2,3,10,1055,1055,2,1,0,2,4,6,1.0,2.15,0.721,0.219,0.268
3,2,3,10,1056,1056,3,1,0,3,3,6,1.0,1.914,0.622,0.219,0.189
3,2,3,10,1057,1057,1,1,0,2,4,6,0.5,2.01,2.341,0.206,0.26
3,2,3,10,1058,1058,4,0,0,4,2,6,1.0,1.993,0.462,0.227,0.278
3,2,3,10,1059,1059,3,0,0,3,3,6,1.0,1.962,0.429,0.228,0.306
3,2,3,10,1060,1060,4,0,0,4,2,6,1.0,2.008,1.695,0.277,0.224
3,2,3,10,1061,1061,3,0,0,3,3,6,1.0,1.895,0.448,0.314,0.372
3,2,3,10,1062,1062,3,0,0,3,3,6,1.0,2.197,1.29,0.209,0.269
3,2,3,10,1063,1063,2,0,0,2,4,6,1.0,1.879,0.536,0.263,0.245
3,2,3,10,1064,1064,3,1,0,3,3,6,1.0,1.968,1.087,0.173,0.109
3,2,3,10,1065,1065,1,1,0,2,4,6,0.5,2.018,3.853,0.214,0.3
3,2,3,10,1066,1066,2,0,0,2,4,6,1.0,1.907,0.581,0.302,0.308
3,2,3,10,1067,1067,4,1,0,4,2,5,1.0,1.903,0.52,0.358,0.308
3,2,3,10,1068,1068,2,0,0,2,4,6,1.0,2.12,0.415,0.252,0.252
3,2,3,10,1069,1069,4,1,0,4,2,4,1.0,2.041,4.695,0.195,0.429
3,2,3,10,1070,1070,3,0,0,3,3,5,1.0,2.174,0.553,0.237,0.393
3,2,3,10,1071,1071,2,0,0,2,4,6,1.0,2.09,0.358,0.19,0.292
3,2,3,10,1072,1072,3,0,0,3,3,6,1.0,1.976,2.527,0.171,0.335
3,2,3,10,1073,1073,1,1,0,2,4,3,0.5,2.048,2.792,0.428,0.532
3,2,3,10,1074,1074,3,0,0,3,3,6,1.0,1.962,1.893,0.179,0.245
3,2,3,10,1075,1075,2,0,0,2,4,6,1.0,1.846,0.05,0.609,0.253
3,2,3,10,1076,1076,2,0,0,2,4,6,1.0,1.928,0.262,0.264,0.26
3,2,3,10,1077,1077,2,0,0,2,4,6,1.0,2.032,2.558,0.221,0.371
3,2,3,10,1078,1078,3,0,0,3,3,6,1.0,2.052,1.003,0.243,0.251
3,2,3,10,1079,1079,4,0,0,4,2,6,1.0,1.999,0.129,0.241,0.235
3,2,3,10,1080,1080,2,1,0,2,4,5,1.0,2.126,1.378,0.61,0.286
